X	70	1
X	84	3
X	4	4
X	4	6
X	37	6
X	131	3
X	116	0
X	16	0
X	39	8
X	70	5
X	53	5
X	81	0
X	80	6
X	14	4
X	87	3
X	113	5
X	117	0
X	14	4
X	99	2
X	57	0
X	8	1
X	93	1
X	89	2
X	84	1
X	82	3
X	110	0
X	111	4
A	133	6
A	134	6
A	135	1
A	136	1
A	137	2
A	138	2
A	139	1
A	140	3
A	141	8
A	142	3
A	143	4
A	144	2
A	145	8
A	146	8
A	147	2
A	148	7
A	149	2
A	150	8
A	151	8
A	152	10
A	153	7
A	154	6
A	155	9
A	156	8
A	157	5
A	158	8
A	159	7
A	160	1
A	161	3
A	162	5
A	163	8
A	164	6
A	165	9
A	166	1
A	167	4
A	168	1
A	169	2
A	170	4
A	171	6
A	172	9
A	173	9
A	174	9
A	175	1
A	176	9
A	177	7
A	178	4
A	179	8
A	180	5
A	181	10
A	182	9
A	183	1
A	184	6
A	185	10
A	186	6
A	187	6
A	188	3
A	189	10
A	190	7
A	191	6
A	192	2
A	193	3
A	194	1
A	195	4
A	196	3
A	197	8
A	198	2
A	199	3
A	200	6
A	201	9
A	202	4
A	203	3
A	204	5
A	205	2
A	206	2
A	207	6
A	208	4
A	209	10
A	210	3
A	211	9
A	212	8
A	213	2
A	214	7
A	215	8
A	216	3
A	217	4
A	218	7
A	219	6
A	220	3
A	221	3
A	222	1
A	223	10
A	224	4
A	225	9
A	226	7
A	227	1
A	228	9
A	229	3
A	230	5
A	231	7
A	232	8
X	123	6
X	78	8
X	54	0
X	22	5
X	118	1
X	153	6
X	211	1
X	72	2
X	114	3
X	61	0
X	12	1
X	116	2
X	186	1
X	9	5
X	214	6
X	137	1
X	183	0
X	53	3
X	162	4
X	206	1
X	79	0
X	95	0
X	225	2
X	80	7
X	66	4
X	32	6
X	228	0
X	106	0
X	97	5
X	153	2
X	30	4
X	42	2
X	197	1
X	107	4
X	140	2
X	29	1
X	151	3
X	14	4
X	196	2
X	117	2
X	36	4
X	2	5
X	152	6
X	123	0
X	222	0
X	63	0
X	193	0
X	152	3
X	183	0
X	211	1
X	185	5
X	174	2
X	41	0
X	1	6
X	227	0
X	47	3
F	231	6
F	199	2
F	48	0
F	168	0
F	96	0
F	42	0
F	152	3
F	37	7
X	205	1
X	184	2
X	130	2
X	25	1
X	7	8
X	103	1
X	70	1
X	125	0
X	34	0
X	145	5
X	160	0
X	181	5
X	72	2
X	74	5
X	16	5
X	132	5
X	157	1
X	33	1
X	91	2
X	103	2
X	14	6
X	37	0
X	131	3
X	54	2
X	152	0
X	123	3
X	195	0
X	69	7
X	165	3
X	177	1
A	233	7
A	234	2
A	235	2
X	99	2
X	185	6
X	81	0
X	198	1
X	76	4
X	154	1
X	12	0
X	228	7
X	113	4
X	6	7
X	181	1
X	200	0
X	190	6
X	178	3
X	175	0
X	73	6
X	9	5
X	130	4
F	107	3
X	14	4
X	92	2
X	211	4
X	78	1
X	219	4
X	75	2
X	8	1
X	126	3
X	144	1
X	140	0
X	62	0
X	5	4
X	145	3
X	12	3
X	28	0
X	87	3
X	72	0
X	1	3
X	91	5
X	137	0
X	198	1
X	220	2
X	78	2
X	30	1
X	99	0
X	114	3
X	9	2
X	200	0
X	120	1
X	137	1
X	111	3
X	51	0
X	1	4
X	186	5
X	101	2
X	142	1
X	233	2
X	82	3
X	31	4
X	94	1
X	55	1
X	222	0
X	111	4
X	32	0
X	176	0
X	81	0
X	183	0
X	63	0
X	166	0
X	46	0
X	137	0
X	9	4
X	132	1
X	212	0
X	142	2
X	77	7
X	180	2
X	128	5
X	105	0
X	192	1
X	47	1
X	143	1
X	123	9
X	57	0
X	169	0
X	26	4
X	215	5
X	230	1
X	36	1
X	151	5
X	68	0
X	162	0
X	11	1
X	18	0
X	7	8
X	215	0
X	124	3
X	95	0
X	88	1
X	7	3
X	43	7
X	157	3
X	134	5
X	49	3
X	139	0
X	146	6
X	108	0
X	67	3
X	150	0
X	171	4
X	185	0
X	154	3
X	107	0
X	42	1
X	113	1
X	155	2
X	49	3
X	163	0
X	110	0
X	210	1
X	155	0
X	193	1
X	108	2
X	62	4
X	183	0
X	208	2
X	210	1
X	113	4
X	4	5
X	215	0
X	175	0
X	219	5
X	206	1
X	161	0
X	201	0
X	216	0
X	150	7
X	73	2
X	122	1
X	40	4
X	5	3
X	223	0
X	162	0
X	161	0
X	39	6
X	14	7
X	58	5
X	156	3
X	106	3
X	118	1
X	189	0
X	141	4
X	190	6
X	17	4
X	190	0
X	13	4
A	236	3
A	237	5
A	238	10
A	239	10
A	240	5
A	241	5
A	242	8
A	243	8
A	244	4
A	245	5
A	246	8
A	247	10
A	248	5
A	249	9
A	250	8
A	251	2
A	252	8
A	253	8
A	254	10
A	255	4
A	256	3
A	257	2
A	258	6
A	259	5
A	260	8
A	261	9
A	262	5
A	263	10
A	264	7
A	265	9
A	266	8
A	267	5
A	268	10
A	269	5
A	270	8
A	271	10
A	272	10
A	273	1
A	274	6
A	275	8
A	276	2
A	277	5
A	278	8
A	279	8
A	280	1
A	281	4
A	282	9
A	283	6
A	284	8
A	285	2
A	286	10
A	287	5
A	288	4
A	289	3
A	290	7
A	291	9
A	292	7
A	293	4
A	294	2
A	295	6
A	296	4
A	297	6
A	298	10
A	299	1
A	300	8
A	301	10
A	302	1
A	303	1
A	304	3
A	305	10
A	306	7
A	307	1
A	308	8
A	309	6
A	310	7
A	311	7
A	312	3
A	313	6
A	314	3
A	315	8
A	316	10
A	317	9
A	318	10
A	319	6
A	320	5
A	321	9
A	322	3
A	323	2
A	324	3
A	325	1
A	326	5
A	327	5
A	328	7
A	329	7
A	330	1
A	331	3
A	332	5
A	333	6
A	334	10
A	335	1
A	336	10
A	337	7
X	102	5
X	240	0
X	159	2
X	84	5
X	190	5
X	277	0
X	336	3
X	122	2
X	325	0
X	222	0
X	263	4
X	23	0
X	314	1
X	276	1
X	61	2
X	93	2
X	42	0
X	266	3
X	161	2
X	210	2
X	163	3
X	265	1
X	68	1
X	198	0
X	166	0
X	64	1
X	191	2
X	225	4
X	209	8
X	281	0
X	273	0
X	33	0
X	161	1
X	210	0
X	108	2
X	321	4
X	138	1
X	103	2
X	46	0
X	24	1
X	255	3
X	253	7
X	21	0
X	69	2
X	335	0
X	120	7
X	310	2
X	30	2
X	211	1
X	212	4
X	114	0
X	210	0
X	226	6
X	144	0
X	134	5
X	328	6
X	144	1
X	76	2
X	265	5
X	259	2
X	64	3
X	160	0
X	0	1
X	218	6
X	198	0
X	299	0
X	18	1
X	53	1
X	262	2
X	107	4
F	141	6
F	264	0
F	181	5
F	249	3
F	57	0
F	54	0
F	267	2
F	36	3
F	89	0
F	37	4
F	41	0
F	164	0
F	191	4
F	92	4
F	276	0
F	113	2
F	203	1
F	1	4
F	93	5
F	74	7
F	311	3
F	201	6
F	198	1
F	188	2
X	64	1
X	279	3
X	36	1
X	335	0
X	260	4
X	119	0
X	76	6
X	138	0
X	337	5
X	310	5
X	212	1
X	162	1
X	261	8
X	88	3
X	289	1
X	142	1
X	317	1
X	212	0
X	258	3
X	73	3
X	49	0
X	304	0
X	168	0
X	5	0
X	195	2
X	247	0
X	16	1
X	96	0
X	18	0
X	114	3
X	109	3
X	154	0
X	31	1
X	186	4
X	102	3
X	262	3
X	141	7
X	8	1
X	37	1
X	99	6
X	324	2
X	23	0
X	261	5
X	314	2
X	184	5
X	121	0
X	267	2
X	250	4
X	50	3
X	221	1
X	337	1
X	41	0
X	236	0
X	165	4
X	54	1
X	148	2
A	338	1
A	339	10
A	340	10
A	341	8
A	342	6
A	343	3
A	344	5
A	345	2
A	346	6
A	347	6
A	348	3
A	349	6
A	350	5
A	351	9
A	352	5
A	353	7
A	354	7
A	355	9
A	356	8
A	357	7
A	358	3
A	359	8
X	256	2
X	165	6
X	217	0
X	179	4
X	169	0
X	141	2
X	203	1
X	253	0
X	355	2
X	96	0
X	313	5
X	24	5
X	140	2
X	68	0
X	8	0
X	294	0
X	267	1
X	121	0
X	57	0
X	332	3
X	114	4
X	104	0
X	69	0
X	178	1
X	308	7
X	117	2
X	227	0
X	191	4
X	317	3
X	118	3
X	278	0
X	287	3
X	87	1
X	347	2
X	97	4
X	255	0
X	289	1
X	150	3
X	292	3
X	117	2
X	311	6
X	266	3
X	350	1
X	226	1
X	31	0
X	110	0
X	226	2
X	353	6
X	351	6
X	201	4
X	252	7
X	39	4
X	202	0
X	188	0
X	99	5
X	323	0
X	10	0
X	341	5
X	158	7
X	252	6
X	340	0
X	288	3
X	249	4
X	72	1
X	49	3
X	182	8
X	23	1
X	57	0
X	321	3
X	239	8
X	118	1
X	303	0
X	79	2
X	9	5
X	152	7
X	75	3
X	258	4
X	104	0
X	286	5
X	175	0
X	127	4
X	238	2
X	165	7
X	248	0
X	2	4
X	82	3
X	282	6
X	318	7
X	340	9
X	202	0
X	223	6
X	200	2
X	155	7
X	235	0
X	150	7
X	99	1
X	231	6
X	37	5
F	103	0
F	141	0
F	232	1
F	258	1
F	178	0
F	82	3
F	255	0
F	40	4
F	353	2
F	124	0
F	202	3
F	300	4
F	304	1
F	86	0
F	302	0
F	73	9
X	272	0
X	233	6
X	304	0
X	115	0
X	244	0
X	281	0
X	3	0
X	198	0
X	179	1
X	241	1
X	110	0
X	20	0
X	168	0
X	96	0
X	296	2
X	339	8
X	193	0
X	159	6
A	360	10
A	361	5
A	362	1
A	363	6
A	364	3
A	365	5
A	366	5
A	367	1
A	368	3
A	369	6
A	370	8
A	371	1
A	372	8
A	373	9
A	374	3
A	375	2
A	376	6
A	377	6
A	378	9
A	379	1
A	380	8
A	381	1
A	382	8
A	383	2
A	384	9
A	385	5
A	386	2
A	387	6
A	388	6
A	389	3
A	390	4
A	391	10
A	392	9
A	393	5
A	394	4
A	395	8
A	396	3
A	397	5
A	398	5
A	399	5
A	400	7
A	401	1
A	402	9
A	403	3
A	404	10
A	405	8
A	406	6
A	407	3
A	408	4
A	409	7
A	410	9
A	411	4
A	412	1
A	413	4
A	414	2
A	415	10
A	416	10
A	417	6
A	418	6
A	419	10
A	420	8
A	421	9
A	422	5
A	423	8
A	424	8
A	425	9
A	426	9
A	427	10
A	428	4
A	429	10
A	430	9
A	431	1
A	432	7
A	433	5
A	434	10
A	435	2
A	436	4
A	437	3
A	438	9
A	439	10
A	440	2
A	441	9
A	442	5
A	443	1
A	444	1
A	445	4
A	446	7
A	447	3
A	448	9
A	449	7
A	450	6
A	451	5
A	452	1
A	453	5
A	454	3
A	455	8
A	456	2
A	457	5
A	458	2
A	459	5
A	460	10
A	461	6
A	462	9
A	463	3
A	464	3
A	465	1
A	466	5
A	467	9
A	468	8
A	469	3
A	470	10
A	471	6
A	472	10
A	473	7
A	474	2
A	475	5
A	476	3
A	477	5
A	478	3
A	479	9
A	480	8
A	481	3
A	482	3
A	483	10
A	484	2
A	485	7
A	486	6
A	487	8
A	488	2
A	489	10
A	490	3
A	491	1
A	492	8
A	493	1
A	494	9
A	495	9
X	249	5
X	112	4
X	33	1
X	352	4
X	446	5
X	48	1
X	35	2
X	79	2
X	23	2
X	280	0
X	156	4
X	63	0
X	0	0
X	198	1
X	399	2
X	444	0
X	115	0
X	355	3
X	201	6
X	396	2
X	369	4
X	417	3
X	466	0
X	495	3
X	263	4
X	30	1
X	330	0
X	463	2
X	124	2
X	337	1
X	478	1
X	239	1
X	207	3
X	250	6
X	386	0
X	206	0
X	346	5
X	131	5
X	342	4
X	451	2
X	211	1
X	211	8
X	354	4
X	15	0
X	488	0
X	183	0
X	411	3
X	192	0
X	256	1
X	216	0
X	398	4
X	90	1
X	462	1
X	394	3
X	386	1
X	45	0
X	95	0
X	456	1
X	24	4
X	20	1
X	200	5
X	59	8
X	76	8
X	114	4
X	107	2
F	446	1
X	180	0
X	128	8
X	473	4
X	11	0
X	3	5
X	174	1
X	4	3
X	432	3
X	417	3
X	113	2
X	370	1
X	323	0
X	25	3
X	179	2
X	396	1
X	114	2
X	288	3
X	69	8
X	212	3
X	165	5
X	8	0
X	436	3
X	233	2
X	13	8
X	170	1
X	134	3
X	383	0
X	341	5
X	473	2
X	236	2
X	425	6
X	258	0
X	83	0
X	272	9
X	401	0
X	197	7
X	112	1
X	374	1
X	75	1
X	149	1
X	51	0
X	140	0
X	408	1
X	406	4
X	54	0
X	363	3
X	254	1
X	22	1
X	32	5
X	453	4
X	274	2
X	413	3
X	0	0
X	407	1
X	208	2
X	298	3
X	176	7
X	102	0
X	174	3
X	410	1
A	496	1
A	497	6
A	498	5
A	499	6
A	500	7
A	501	3
A	502	5
A	503	5
A	504	6
A	505	4
A	506	6
A	507	1
A	508	7
A	509	6
A	510	7
X	87	3
X	454	1
X	464	0
X	113	5
X	62	0
X	269	1
X	37	6
X	375	0
X	402	3
X	220	1
X	257	0
X	128	5
X	391	7
X	118	4
X	453	0
X	252	4
X	217	3
X	472	5
X	286	3
X	5	3
X	271	1
X	178	0
X	496	0
X	352	1
X	56	0
X	252	3
X	408	2
X	435	0
X	329	2
X	490	1
X	166	0
X	116	2
X	98	0
X	218	6
X	169	0
X	104	1
X	14	8
X	169	1
X	26	4
X	340	6
X	287	4
X	99	3
X	67	1
X	388	0
X	201	5
X	309	1
X	245	0
X	164	2
X	70	3
X	321	8
X	34	3
X	340	0
X	249	7
X	32	5
X	478	0
X	198	1
X	3	4
X	458	0
X	367	0
X	223	7
X	378	8
X	383	1
X	273	0
X	395	4
X	331	1
X	500	2
X	392	2
X	23	1
X	506	2
X	15	4
X	492	6
X	109	1
X	56	3
X	311	3
X	248	3
X	396	2
X	249	6
X	254	4
X	254	4
X	149	0
X	218	6
X	62	1
X	317	6
X	168	0
F	119	0
F	42	4
F	481	2
X	440	0
X	488	0
X	329	1
X	2	5
X	381	0
X	33	4
X	350	0
X	67	3
X	493	0
X	490	1
X	364	2
X	182	3
X	289	1
X	231	5
X	409	6
X	33	0
X	61	2
X	356	2
X	461	2
X	277	0
X	126	2
X	224	2
X	124	1
X	172	2
X	141	1
X	251	0
X	109	2
X	331	2
X	375	1
X	12	5
X	154	3
X	485	0
X	188	0
X	395	0
X	72	1
X	484	0
X	25	1
X	60	0
X	251	0
X	285	1
X	350	3
X	90	0
X	123	0
X	12	4
X	51	2
X	10	0
X	217	1
X	242	6
X	251	1
X	8	1
X	485	2
X	458	1
X	365	3
X	490	1
X	382	7
X	271	6
X	220	2
X	416	8
X	21	2
X	206	1
X	135	0
X	453	4
X	311	4
X	122	2
X	222	0
X	112	9
X	83	0
X	246	1
X	115	0
X	389	2
X	370	1
X	1	6
X	299	0
X	61	2
X	67	3
X	449	4
X	492	7
X	412	0
X	100	4
X	334	1
A	511	2
A	512	2
A	513	3
A	514	5
A	515	1
A	516	2
A	517	10
A	518	6
A	519	9
A	520	2
A	521	5
A	522	7
A	523	7
A	524	9
A	525	6
A	526	1
A	527	6
A	528	4
A	529	10
A	530	5
A	531	8
A	532	6
A	533	4
A	534	10
A	535	1
A	536	6
A	537	7
A	538	9
A	539	2
A	540	3
A	541	10
A	542	6
A	543	5
A	544	10
A	545	9
A	546	2
A	547	10
A	548	2
A	549	7
A	550	2
A	551	2
A	552	6
A	553	7
A	554	10
A	555	2
A	556	5
A	557	7
A	558	5
A	559	5
A	560	2
A	561	8
A	562	4
A	563	6
A	564	5
A	565	7
A	566	1
A	567	10
A	568	3
A	569	7
A	570	9
A	571	9
A	572	2
A	573	3
A	574	9
A	575	7
A	576	7
A	577	5
A	578	2
A	579	10
A	580	8
A	581	8
A	582	1
A	583	3
A	584	7
A	585	7
A	586	2
A	587	7
X	425	8
X	323	0
X	363	2
X	409	0
X	381	0
X	449	3
X	270	0
X	531	7
X	215	3
X	122	2
X	164	4
X	102	5
X	112	4
X	425	8
X	129	7
X	438	2
X	212	7
X	47	5
X	248	2
X	51	1
X	497	5
X	505	2
X	201	4
X	223	8
X	15	0
X	296	0
X	308	7
X	340	3
X	247	5
X	481	1
X	4	7
X	20	2
X	234	0
X	466	0
X	7	5
X	119	2
X	21	1
X	361	2
X	142	2
X	473	4
X	512	1
X	534	3
X	395	1
X	351	1
X	32	2
X	487	7
X	500	6
X	264	3
X	143	2
X	393	1
X	531	2
X	109	2
X	393	1
X	450	4
X	118	1
F	402	5
F	58	0
F	223	0
F	206	1
F	173	3
F	27	0
F	287	2
F	244	0
X	315	3
X	424	6
X	133	1
X	401	0
X	533	1
X	420	7
X	161	0
X	527	5
X	469	1
X	140	0
X	36	1
X	91	0
X	249	8
X	355	6
X	367	0
X	233	3
X	430	1
X	522	4
X	185	1
X	434	9
X	421	0
X	117	1
X	530	3
X	398	2
X	325	0
X	491	0
X	82	2
X	237	2
X	421	2
X	341	2
X	449	3
X	479	3
X	1	6
X	387	5
X	263	7
X	418	4
X	333	0
X	211	4
X	182	7
X	280	0
X	359	7
X	463	1
X	88	2
X	359	3
X	279	0
X	292	6
X	452	0
X	390	1
X	354	4
X	571	1
X	58	3
X	151	7
X	134	2
X	542	5
X	241	1
X	229	0
X	65	4
X	17	0
X	270	0
X	533	3
X	399	4
X	75	3
X	551	0
X	214	4
X	379	0
X	219	4
X	351	0
X	399	1
X	14	0
X	109	5
A	588	2
A	589	10
A	590	10
A	591	6
A	592	10
A	593	1
A	594	4
A	595	4
A	596	6
A	597	2
A	598	2
A	599	8
A	600	7
A	601	10
A	602	3
A	603	7
A	604	9
A	605	4
A	606	3
A	607	2
A	608	5
A	609	10
A	610	8
A	611	2
A	612	7
A	613	9
A	614	3
A	615	8
A	616	10
A	617	9
A	618	8
A	619	9
A	620	7
A	621	1
A	622	3
A	623	5
A	624	2
A	625	6
A	626	6
A	627	9
A	628	8
A	629	7
X	94	4
X	214	3
X	414	0
X	303	0
X	60	0
X	235	1
X	3	5
X	177	5
X	322	1
X	248	4
X	113	3
X	275	2
X	512	0
X	395	0
X	84	5
X	106	7
X	86	2
X	354	4
X	294	1
X	200	5
X	244	3
X	442	2
X	333	0
X	202	0
X	499	1
X	0	0
X	260	6
X	220	1
X	328	1
X	46	2
X	546	1
X	615	6
X	217	1
X	278	3
X	278	4
X	353	3
X	209	3
X	211	0
X	26	2
X	531	2
X	566	0
X	401	0
X	56	0
X	94	8
X	108	2
X	241	4
X	502	0
X	337	6
X	618	2
X	276	1
X	359	3
X	44	6
X	136	0
X	74	2
X	151	1
X	72	3
X	320	3
X	626	5
X	359	4
X	544	0
X	36	1
X	217	3
X	127	6
X	384	4
X	541	1
X	97	8
X	380	4
X	531	4
X	290	3
X	619	6
X	318	5
X	228	2
X	565	4
X	61	1
X	556	2
X	187	5
X	160	0
X	493	0
X	296	0
X	395	7
X	384	4
X	78	5
X	476	1
X	369	5
X	228	0
X	398	1
X	347	4
X	605	2
X	137	1
X	611	0
X	232	0
X	532	0
F	135	0
F	229	1
F	399	2
F	358	0
F	561	3
F	99	4
F	319	1
F	469	0
X	94	6
X	221	0
X	82	3
X	415	8
X	483	0
X	64	2
X	91	3
X	411	2
X	306	1
X	353	2
X	145	2
X	361	0
X	7	5
X	468	7
X	53	2
X	312	0
X	426	4
X	586	0
X	38	0
X	131	4
X	446	6
X	454	2
X	187	0
X	428	2
X	520	0
X	255	0
X	474	0
X	459	3
X	112	5
X	163	7
X	468	0
X	534	2
X	550	1
X	384	6
X	222	0
X	283	0
X	173	0
X	12	5
X	70	0
X	601	3
X	495	7
X	207	0
X	63	0
X	390	0
X	154	1
X	475	4
X	514	3
X	445	3
X	376	1
X	83	0
X	321	1
X	618	3
X	386	0
X	366	1
X	74	5
X	180	2
X	410	1
X	195	3
X	404	3
X	546	0
X	477	0
X	499	4
X	256	2
X	96	0
X	109	2
A	630	4
A	631	6
A	632	9
A	633	7
A	634	7
A	635	3
A	636	1
A	637	8
A	638	7
A	639	9
A	640	1
A	641	4
A	642	1
A	643	9
A	644	1
A	645	3
A	646	6
A	647	1
A	648	4
A	649	3
A	650	6
A	651	4
A	652	10
A	653	4
A	654	4
A	655	1
A	656	1
A	657	7
A	658	6
A	659	10
X	384	4
X	307	0
X	245	3
X	120	7
X	401	0
X	324	0
X	652	2
X	462	0
X	14	0
X	197	2
X	59	2
X	535	0
X	253	3
X	317	8
X	577	1
X	541	1
X	100	0
X	353	6
X	576	0
X	237	0
X	136	0
X	145	4
X	436	2
X	420	2
X	438	3
X	113	1
X	339	3
X	637	3
X	99	5
X	250	4
X	305	1
X	188	1
X	553	4
X	617	0
X	255	0
X	594	3
X	333	4
X	648	0
X	153	4
X	569	0
X	650	4
X	170	2
X	250	7
X	366	4
X	33	0
X	225	2
X	316	1
X	186	4
F	531	7
F	418	4
F	157	2
F	582	0
F	189	3
F	541	4
F	519	4
F	307	0
F	117	2
F	640	0
F	424	1
F	401	0
F	606	2
F	650	4
F	131	0
F	651	1
F	521	2
F	53	4
F	51	0
F	580	3
F	447	0
F	214	6
F	63	0
F	227	0
F	169	0
X	145	4
X	31	2
X	367	0
X	457	3
X	0	2
X	9	1
X	612	0
X	524	4
X	193	2
X	12	1
A	660	9
A	661	7
A	662	7
A	663	5
A	664	2
A	665	9
A	666	2
A	667	3
A	668	9
A	669	5
A	670	4
A	671	1
A	672	4
A	673	6
A	674	1
A	675	10
A	676	10
A	677	1
A	678	7
A	679	4
A	680	7
A	681	3
A	682	4
A	683	5
A	684	4
A	685	1
A	686	1
A	687	7
A	688	1
A	689	7
A	690	5
A	691	3
A	692	3
A	693	10
A	694	6
A	695	10
A	696	5
A	697	5
A	698	1
A	699	10
A	700	2
A	701	7
A	702	8
A	703	7
A	704	6
A	705	6
A	706	4
A	707	10
A	708	9
A	709	3
A	710	6
A	711	10
A	712	7
A	713	5
A	714	3
A	715	9
A	716	2
A	717	6
A	718	5
A	719	5
A	720	4
A	721	8
A	722	5
A	723	4
A	724	1
A	725	6
A	726	2
A	727	3
X	459	4
X	473	3
X	726	0
X	255	2
X	446	3
X	61	2
X	263	4
X	364	2
X	410	8
X	594	3
X	644	0
X	556	0
X	701	6
X	672	2
X	2	2
X	316	2
X	344	0
X	319	3
X	182	6
X	250	2
X	85	0
X	19	3
X	175	0
X	182	3
X	449	2
X	479	8
X	366	2
X	304	1
X	561	6
X	67	0
X	46	1
X	390	0
X	22	6
X	657	3
X	310	2
X	636	0
F	393	2
X	347	4
X	715	8
X	459	4
X	338	0
X	281	2
X	468	0
X	301	0
X	34	5
X	681	1
X	356	0
X	474	0
X	618	3
X	673	4
X	416	7
X	459	4
X	308	3
X	657	6
X	56	0
X	405	3
X	614	2
X	338	0
X	349	5
X	342	5
X	463	0
X	695	6
X	420	2
X	710	2
X	127	0
X	5	5
X	178	0
X	233	1
X	88	4
X	92	7
X	111	4
